Created as New Dataset,Sample 004 By Administrator Date Thursday, December 10 2020
cm-1,%T
919.00,76.01
918.00,75.90
917.00,75.78
916.00,75.64
915.00,75.49
914.00,75.33
913.00,75.19
912.00,75.08
911.00,75.03
910.00,75.01
909.00,74.96
908.00,74.86
907.00,74.72
906.00,74.58
905.00,74.47
904.00,74.40
903.00,74.33
902.00,74.23
901.00,74.09
900.00,73.92
899.00,73.75
898.00,73.62
897.00,73.52
896.00,73.41
895.00,73.30
894.00,73.19
893.00,73.09
892.00,72.99
891.00,72.89
890.00,72.76
889.00,72.60
888.00,72.43
887.00,72.28
886.00,72.17
885.00,72.08
884.00,71.98
883.00,71.86
882.00,71.72
881.00,71.56
880.00,71.38
879.00,71.21
878.00,71.06
877.00,70.94
876.00,70.83
875.00,70.71
874.00,70.57
873.00,70.40
872.00,70.21
871.00,70.05
870.00,69.92
869.00,69.82
868.00,69.70
867.00,69.58
866.00,69.47
865.00,69.35
864.00,69.23
863.00,69.07
862.00,68.88
861.00,68.70
860.00,68.56
859.00,68.46
858.00,68.37
857.00,68.25
856.00,68.09
855.00,67.92
854.00,67.74
853.00,67.58
852.00,67.45
851.00,67.34
850.00,67.22
849.00,67.05
848.00,66.85
847.00,66.67
846.00,66.51
845.00,66.35
844.00,66.16
843.00,65.99
842.00,65.85
841.00,65.72
840.00,65.61
839.00,65.53
838.00,65.48
837.00,65.41
836.00,65.29
835.00,65.12
834.00,64.94
833.00,64.75
832.00,64.56
831.00,64.39
830.00,64.23
829.00,64.07
828.00,63.91
827.00,63.78
826.00,63.67
825.00,63.55
824.00,63.40
823.00,63.26
822.00,63.12
821.00,62.97
820.00,62.80
819.00,62.66
818.00,62.57
817.00,62.48
816.00,62.36
815.00,62.21
814.00,62.07
813.00,61.91
812.00,61.74
811.00,61.61
810.00,61.49
809.00,61.37
808.00,61.23
807.00,61.09
806.00,60.98
805.00,60.87
804.00,60.75
803.00,60.63
802.00,60.51
801.00,60.38
800.00,60.21
799.00,60.04
798.00,59.86
797.00,59.66
796.00,59.46
795.00,59.32
794.00,59.25
793.00,59.21
792.00,59.14
791.00,59.04
790.00,58.92
789.00,58.80
788.00,58.66
787.00,58.53
786.00,58.39
785.00,58.24
784.00,58.09
783.00,57.95
782.00,57.83
781.00,57.71
780.00,57.58
779.00,57.48
778.00,57.40
777.00,57.30
776.00,57.16
775.00,57.02
774.00,56.89
773.00,56.74
772.00,56.58
771.00,56.43
770.00,56.29
769.00,56.16
768.00,56.03
767.00,55.92
766.00,55.84
765.00,55.75
764.00,55.65
763.00,55.54
762.00,55.45
761.00,55.35
760.00,55.22
759.00,55.10
758.00,55.01
757.00,54.93
756.00,54.84
755.00,54.74
754.00,54.64
753.00,54.53
752.00,54.42
751.00,54.32
750.00,54.23
749.00,54.12
748.00,53.99
747.00,53.89
746.00,53.84
745.00,53.75
744.00,53.60
743.00,53.41
742.00,53.24
741.00,53.09
740.00,52.93
739.00,52.80
738.00,52.73
737.00,52.70
736.00,52.68
735.00,52.65
734.00,52.60
733.00,52.52
732.00,52.41
731.00,52.29
730.00,52.19
729.00,52.08
728.00,51.96
727.00,51.87
726.00,51.81
725.00,51.76
724.00,51.68
723.00,51.58
722.00,51.46
721.00,51.34
720.00,51.23
719.00,51.15
718.00,51.06
717.00,50.93
716.00,50.75
715.00,50.60
714.00,50.51
713.00,50.48
712.00,50.47
711.00,50.49
710.00,50.52
709.00,50.49
708.00,50.37
707.00,50.21
706.00,50.05
705.00,49.89
704.00,49.74
703.00,49.63
702.00,49.57
701.00,49.52
700.00,49.43
699.00,49.34
698.00,49.27
697.00,49.19
696.00,49.11
695.00,49.08
694.00,49.10
693.00,49.11
692.00,49.04
691.00,48.94
690.00,48.87
689.00,48.81
688.00,48.74
687.00,48.66
686.00,48.60
685.00,48.53
684.00,48.43
683.00,48.33
682.00,48.24
681.00,48.15
680.00,48.04
679.00,47.94
678.00,47.88
677.00,47.80
676.00,47.71
675.00,47.65
674.00,47.66
673.00,47.67
672.00,47.64
671.00,47.58
670.00,47.53
669.00,47.45
668.00,47.27
667.00,47.08
666.00,47.01
665.00,46.99
664.00,46.97
663.00,46.96
662.00,46.92
661.00,46.80
660.00,46.61
659.00,46.48
658.00,46.47
657.00,46.51
656.00,46.48
655.00,46.38
654.00,46.26
653.00,46.16
652.00,46.09
651.00,46.11
650.00,46.20
649.00,46.24
648.00,46.22
647.00,46.20
646.00,46.23
645.00,46.24
644.00,46.19
643.00,46.15
642.00,46.17
641.00,46.17
640.00,46.10
639.00,46.05
638.00,46.07
637.00,46.10
636.00,46.09
635.00,46.04
634.00,45.95
633.00,45.73
632.00,45.39
631.00,45.10
630.00,44.97
629.00,44.92
628.00,44.86
627.00,44.88
626.00,45.08
625.00,45.35
624.00,45.52
623.00,45.63
622.00,45.81
621.00,46.01
620.00,46.16
619.00,46.28
618.00,46.36
617.00,46.19
616.00,45.74
615.00,45.27
614.00,45.01
613.00,44.83
612.00,44.62
611.00,44.43
610.00,44.32
609.00,44.28
608.00,44.30
607.00,44.40
606.00,44.43
605.00,44.20
604.00,43.88
603.00,43.83
602.00,44.10
601.00,44.28
600.00,44.23
599.00,44.23
598.00,44.52
597.00,44.84
596.00,44.90
595.00,44.78
594.00,44.68
593.00,44.54
592.00,44.21
591.00,43.84
590.00,43.66
589.00,43.57
588.00,43.46
587.00,43.52
586.00,43.88
585.00,44.32
584.00,44.59
583.00,44.73
582.00,44.84
581.00,44.88
580.00,44.93
579.00,45.38
578.00,46.17
577.00,46.62
576.00,46.22
575.00,45.47
574.00,45.19
573.00,45.44
572.00,45.91
571.00,46.40
570.00,46.61
569.00,46.14
568.00,45.05
567.00,44.11
566.00,43.79
565.00,43.73
564.00,43.54
563.00,43.45
562.00,43.78
561.00,44.38
560.00,44.91
559.00,45.23
558.00,45.17
557.00,44.51
556.00,43.51
555.00,42.95
554.00,43.20
553.00,43.77
552.00,44.21
551.00,44.64
550.00,45.11
