Created as New Dataset,Sample 000 By Administrator Date Thursday, December 10 2020
cm-1,%T
903.00,74.91
902.00,74.82
901.00,74.74
900.00,74.63
899.00,74.49
898.00,74.35
897.00,74.20
896.00,74.07
895.00,73.95
894.00,73.82
893.00,73.67
892.00,73.50
891.00,73.31
890.00,73.12
889.00,72.96
888.00,72.83
887.00,72.74
886.00,72.66
885.00,72.56
884.00,72.43
883.00,72.27
882.00,72.10
881.00,71.91
880.00,71.71
879.00,71.53
878.00,71.38
877.00,71.27
876.00,71.16
875.00,71.05
874.00,70.92
873.00,70.76
872.00,70.59
871.00,70.45
870.00,70.34
869.00,70.22
868.00,70.07
867.00,69.90
866.00,69.73
865.00,69.58
864.00,69.43
863.00,69.26
862.00,69.10
861.00,68.96
860.00,68.84
859.00,68.72
858.00,68.58
857.00,68.44
856.00,68.30
855.00,68.16
854.00,68.00
853.00,67.84
852.00,67.69
851.00,67.57
850.00,67.43
849.00,67.27
848.00,67.08
847.00,66.90
846.00,66.74
845.00,66.56
844.00,66.36
843.00,66.17
842.00,65.99
841.00,65.85
840.00,65.73
839.00,65.63
838.00,65.53
837.00,65.40
836.00,65.23
835.00,65.06
834.00,64.92
833.00,64.79
832.00,64.65
831.00,64.52
830.00,64.40
829.00,64.29
828.00,64.14
827.00,63.98
826.00,63.80
825.00,63.59
824.00,63.39
823.00,63.21
822.00,63.06
821.00,62.91
820.00,62.76
819.00,62.62
818.00,62.51
817.00,62.41
816.00,62.29
815.00,62.17
814.00,62.05
813.00,61.91
812.00,61.74
811.00,61.55
810.00,61.35
809.00,61.14
808.00,60.95
807.00,60.82
806.00,60.74
805.00,60.66
804.00,60.55
803.00,60.40
802.00,60.25
801.00,60.11
800.00,59.97
799.00,59.85
798.00,59.70
797.00,59.51
796.00,59.30
795.00,59.11
794.00,58.98
793.00,58.87
792.00,58.75
791.00,58.62
790.00,58.48
789.00,58.33
788.00,58.18
787.00,58.05
786.00,57.94
785.00,57.85
784.00,57.75
783.00,57.64
782.00,57.53
781.00,57.38
780.00,57.23
779.00,57.09
778.00,56.96
777.00,56.80
776.00,56.62
775.00,56.44
774.00,56.31
773.00,56.21
772.00,56.13
771.00,56.05
770.00,55.97
769.00,55.85
768.00,55.67
767.00,55.47
766.00,55.31
765.00,55.18
764.00,55.08
763.00,55.00
762.00,54.91
761.00,54.78
760.00,54.60
759.00,54.43
758.00,54.31
757.00,54.19
756.00,54.06
755.00,53.92
754.00,53.80
753.00,53.72
752.00,53.66
751.00,53.60
750.00,53.50
749.00,53.37
748.00,53.22
747.00,53.10
746.00,53.00
745.00,52.89
744.00,52.74
743.00,52.58
742.00,52.44
741.00,52.30
740.00,52.15
739.00,52.03
738.00,51.93
737.00,51.85
736.00,51.76
735.00,51.67
734.00,51.59
733.00,51.51
732.00,51.42
731.00,51.33
730.00,51.23
729.00,51.12
728.00,51.02
727.00,50.96
726.00,50.91
725.00,50.82
724.00,50.67
723.00,50.50
722.00,50.37
721.00,50.27
720.00,50.18
719.00,50.12
718.00,50.08
717.00,50.01
716.00,49.87
715.00,49.66
714.00,49.44
713.00,49.23
712.00,49.06
711.00,48.95
710.00,48.94
709.00,48.98
708.00,48.99
707.00,48.94
706.00,48.84
705.00,48.73
704.00,48.66
703.00,48.63
702.00,48.60
701.00,48.51
700.00,48.37
699.00,48.24
698.00,48.14
697.00,48.05
696.00,47.96
695.00,47.90
694.00,47.86
693.00,47.78
692.00,47.64
691.00,47.49
690.00,47.39
689.00,47.32
688.00,47.23
687.00,47.15
686.00,47.09
685.00,47.05
684.00,47.00
683.00,46.95
682.00,46.90
681.00,46.81
680.00,46.69
679.00,46.58
678.00,46.48
677.00,46.37
676.00,46.27
675.00,46.23
674.00,46.23
673.00,46.18
672.00,46.06
671.00,45.95
670.00,45.91
669.00,45.87
668.00,45.75
667.00,45.65
666.00,45.61
665.00,45.55
664.00,45.43
663.00,45.31
662.00,45.24
661.00,45.15
660.00,45.00
659.00,44.85
658.00,44.79
657.00,44.77
656.00,44.70
655.00,44.65
654.00,44.70
653.00,44.81
652.00,44.88
651.00,44.83
650.00,44.68
649.00,44.47
648.00,44.26
647.00,44.12
646.00,44.08
645.00,44.06
644.00,44.03
643.00,44.05
642.00,44.13
641.00,44.19
640.00,44.16
639.00,44.13
638.00,44.15
637.00,44.21
636.00,44.28
635.00,44.40
634.00,44.51
633.00,44.46
632.00,44.26
631.00,44.12
630.00,44.15
629.00,44.17
628.00,44.01
627.00,43.75
626.00,43.57
625.00,43.48
624.00,43.43
623.00,43.47
622.00,43.65
621.00,43.87
620.00,44.07
619.00,44.33
618.00,44.52
617.00,44.32
616.00,43.57
615.00,42.70
614.00,42.19
613.00,42.08
612.00,42.18
611.00,42.39
610.00,42.58
609.00,42.61
608.00,42.51
607.00,42.44
606.00,42.44
605.00,42.35
604.00,42.18
603.00,42.19
602.00,42.49
601.00,42.88
600.00,43.14
599.00,43.27
598.00,43.28
597.00,43.15
596.00,42.96
595.00,42.92
594.00,42.98
593.00,42.82
592.00,42.38
591.00,42.04
590.00,42.05
589.00,42.12
588.00,42.07
587.00,42.13
586.00,42.49
585.00,42.96
584.00,43.32
583.00,43.60
582.00,43.74
581.00,43.48
580.00,42.85
579.00,42.37
578.00,42.28
577.00,42.17
576.00,41.74
575.00,41.40
574.00,41.49
573.00,41.90
572.00,42.83
571.00,44.58
570.00,46.31
569.00,46.48
568.00,44.83
567.00,42.69
566.00,41.29
565.00,40.50
564.00,39.97
563.00,40.08
562.00,41.06
561.00,42.13
560.00,42.54
559.00,42.44
558.00,42.13
557.00,41.52
556.00,40.72
555.00,40.41
554.00,40.71
553.00,40.77
552.00,40.25
551.00,40.06
550.00,40.84
