Created as New Dataset,Sample 000 By Administrator Date Tuesday, December 15 2020
cm-1,%T
909.00,76.54
908.00,76.44
907.00,76.38
906.00,76.35
905.00,76.29
904.00,76.16
903.00,75.97
902.00,75.77
901.00,75.59
900.00,75.43
899.00,75.28
898.00,75.13
897.00,75.03
896.00,74.95
895.00,74.87
894.00,74.74
893.00,74.57
892.00,74.39
891.00,74.26
890.00,74.16
889.00,74.04
888.00,73.85
887.00,73.65
886.00,73.47
885.00,73.34
884.00,73.25
883.00,73.18
882.00,73.11
881.00,72.99
880.00,72.85
879.00,72.71
878.00,72.58
877.00,72.42
876.00,72.23
875.00,72.03
874.00,71.83
873.00,71.64
872.00,71.43
871.00,71.26
870.00,71.16
869.00,71.10
868.00,71.04
867.00,70.91
866.00,70.74
865.00,70.54
864.00,70.34
863.00,70.16
862.00,70.02
861.00,69.89
860.00,69.76
859.00,69.61
858.00,69.45
857.00,69.30
856.00,69.17
855.00,69.07
854.00,68.99
853.00,68.88
852.00,68.73
851.00,68.57
850.00,68.40
849.00,68.21
848.00,68.02
847.00,67.84
846.00,67.67
845.00,67.49
844.00,67.29
843.00,67.12
842.00,66.98
841.00,66.89
840.00,66.82
839.00,66.73
838.00,66.61
837.00,66.45
836.00,66.26
835.00,66.03
834.00,65.80
833.00,65.56
832.00,65.32
831.00,65.11
830.00,64.95
829.00,64.85
828.00,64.81
827.00,64.80
826.00,64.76
825.00,64.66
824.00,64.52
823.00,64.36
822.00,64.16
821.00,63.90
820.00,63.62
819.00,63.40
818.00,63.25
817.00,63.11
816.00,62.97
815.00,62.88
814.00,62.83
813.00,62.79
812.00,62.70
811.00,62.53
810.00,62.28
809.00,61.97
808.00,61.68
807.00,61.50
806.00,61.42
805.00,61.34
804.00,61.22
803.00,61.08
802.00,60.96
801.00,60.87
800.00,60.79
799.00,60.71
798.00,60.61
797.00,60.47
796.00,60.30
795.00,60.11
794.00,59.90
793.00,59.68
792.00,59.45
791.00,59.28
790.00,59.16
789.00,59.06
788.00,58.96
787.00,58.88
786.00,58.80
785.00,58.68
784.00,58.47
783.00,58.22
782.00,58.00
781.00,57.84
780.00,57.73
779.00,57.65
778.00,57.59
777.00,57.49
776.00,57.35
775.00,57.17
774.00,56.98
773.00,56.78
772.00,56.59
771.00,56.44
770.00,56.34
769.00,56.26
768.00,56.18
767.00,56.09
766.00,56.00
765.00,55.90
764.00,55.79
763.00,55.69
762.00,55.62
761.00,55.54
760.00,55.43
759.00,55.33
758.00,55.23
757.00,55.12
756.00,54.98
755.00,54.86
754.00,54.74
753.00,54.59
752.00,54.37
751.00,54.15
750.00,54.00
749.00,53.90
748.00,53.81
747.00,53.71
746.00,53.56
745.00,53.36
744.00,53.16
743.00,53.02
742.00,52.98
741.00,52.96
740.00,52.92
739.00,52.88
738.00,52.85
737.00,52.78
736.00,52.64
735.00,52.47
734.00,52.31
733.00,52.17
732.00,52.02
731.00,51.87
730.00,51.77
729.00,51.68
728.00,51.56
727.00,51.42
726.00,51.31
725.00,51.25
724.00,51.20
723.00,51.13
722.00,51.02
721.00,50.86
720.00,50.66
719.00,50.49
718.00,50.38
717.00,50.31
716.00,50.22
715.00,50.14
714.00,50.09
713.00,50.03
712.00,49.94
711.00,49.81
710.00,49.65
709.00,49.47
708.00,49.26
707.00,49.07
706.00,48.97
705.00,48.94
704.00,48.95
703.00,48.98
702.00,48.99
701.00,48.96
700.00,48.86
699.00,48.73
698.00,48.64
697.00,48.58
696.00,48.52
695.00,48.42
694.00,48.27
693.00,48.13
692.00,48.01
691.00,47.92
690.00,47.83
689.00,47.72
688.00,47.62
687.00,47.58
686.00,47.56
685.00,47.50
684.00,47.40
683.00,47.31
682.00,47.25
681.00,47.17
680.00,47.05
679.00,46.93
678.00,46.87
677.00,46.86
676.00,46.84
675.00,46.78
674.00,46.64
673.00,46.44
672.00,46.26
671.00,46.17
670.00,46.18
669.00,46.18
668.00,46.08
667.00,45.93
666.00,45.80
665.00,45.68
664.00,45.55
663.00,45.47
662.00,45.43
661.00,45.37
660.00,45.29
659.00,45.26
658.00,45.30
657.00,45.33
656.00,45.31
655.00,45.27
654.00,45.25
653.00,45.18
652.00,45.06
651.00,44.96
650.00,44.91
649.00,44.83
648.00,44.68
647.00,44.50
646.00,44.35
645.00,44.22
644.00,44.16
643.00,44.24
642.00,44.34
641.00,44.26
640.00,44.03
639.00,43.91
638.00,44.01
637.00,44.15
636.00,44.15
635.00,44.07
634.00,44.06
633.00,44.08
632.00,44.11
631.00,44.20
630.00,44.29
629.00,44.24
628.00,44.04
627.00,43.94
626.00,44.02
625.00,43.99
624.00,43.72
623.00,43.46
622.00,43.40
621.00,43.29
620.00,42.88
619.00,42.39
618.00,42.21
617.00,42.29
616.00,42.40
615.00,42.47
614.00,42.49
613.00,42.31
612.00,42.03
611.00,42.02
610.00,42.34
609.00,42.60
608.00,42.54
607.00,42.45
606.00,42.71
605.00,43.25
604.00,43.74
603.00,43.96
602.00,43.84
601.00,43.38
600.00,42.83
599.00,42.60
598.00,42.70
597.00,42.69
596.00,42.32
595.00,41.94
594.00,42.02
593.00,42.48
592.00,42.96
591.00,43.26
590.00,43.34
589.00,43.14
588.00,42.68
587.00,42.21
586.00,41.84
585.00,41.42
584.00,40.97
583.00,40.86
582.00,41.12
581.00,41.06
580.00,40.25
579.00,39.48
578.00,39.76
577.00,41.05
576.00,42.46
575.00,43.28
574.00,43.37
573.00,42.78
572.00,41.86
571.00,41.32
570.00,41.59
569.00,42.24
568.00,42.60
567.00,42.34
566.00,41.38
565.00,39.95
564.00,38.77
563.00,38.76
562.00,39.90
561.00,41.30
560.00,42.57
559.00,44.01
558.00,45.26
557.00,45.35
556.00,44.03
555.00,42.28
554.00,41.15
553.00,40.45
552.00,39.51
551.00,38.47
550.00,38.11
